
                        S T E P       1


     E I G E N V A L U E   O U T P U T

 MODE NO    EIGENVALUE                       FREQUENCY   
                                     REAL PART            IMAGINARY PART
                           (RAD/TIME)      (CYCLES/TIME     (RAD/TIME)

     12   0.3806404E-02   0.5329713E-06   0.1146367E-04   0.1173195E-07   0.8133566E-06   0.4594186E-04
     13   0.6224893E-01   0.2683680E-04   0.2563509E-03   0.1462492E-06   0.1442068E-04   0.1051018E-03
     14   0.1099978E-05   0.1406607E-01   0.2513556E-08   0.3180648E-05   0.1277116E-05   0.7667888E-06
     15   0.7976003E-04   0.2631909E-04   0.8897621E-04   0.2658935E-07   0.5799807E-07   0.2635530E-06
     16   0.3277747E-07   0.1188527E-03   0.4596041E-04   0.2650440E-08   0.7317797E-05   0.4115090E-08
     17   0.2414904E-02   0.3143788E-06   0.2072951E+00   0.9716131E-04   0.1280033E-04   0.3104343E-05
     18   0.2569462E-04   0.1677958E-02   0.9419912E-07   0.3464030E-06   0.8188349E-04   0.1125196E-07
     19   0.2293267E-02   0.1234640E-02   0.2034658E-02   0.1814603E-06   0.3459217E-03   0.2970674E-05
     20   0.1232755E+00   0.1439885E-04   0.1846988E-01   0.8337717E-05   0.1771316E-04   0.1161021E-03
     21   0.2631819E-02   0.1294703E-04   0.2892552E+00   0.1435371E-03   0.4388553E-03   0.1789346E-05
     22   0.9126618E-03   0.8271408E-05   0.7495159E-01   0.3524161E-04   0.1232025E-02   0.4639304E-06
     23   0.4015045E-02   0.1270332E-05   0.6480913E-01   0.3016594E-04   0.4067564E-05   0.1352277E-05
     24   0.5964298E-04   0.2367268E-02   0.2100494E-03   0.1587701E-06   0.1775034E-04   0.2445031E-06
     25   0.8564222E-02   0.9346170E-03   0.9973700E-04   0.1094145E-06   0.2516094E-05   0.3681624E-05
     26   0.2937864E+00   0.3091302E-04   0.3602824E-02   0.9409095E-06   0.5943465E-04   0.1518389E-03
     27   0.1005299E+00   0.9572301E-04   0.3586371E-01   0.5205479E-05   0.3229548E-04   0.5781374E-04
     28   0.3174514E-02   0.1947747E-01   0.5886664E-03   0.5912017E-05   0.4555581E-06   0.1279594E-06
     29   0.3857498E-01   0.3900079E-02   0.4497122E-04   0.6059577E-06   0.3398170E-04   0.3065504E-04
     30   0.1793660E+00   0.3536043E-03   0.4919820E-02   0.3519829E-06   0.2381110E-04   0.1287881E-03
     31   0.7009351E-04   0.1868081E-02   0.2125537E-04   0.5344315E-06   0.3871176E-06   0.2501694E-06
     32   0.4676735E-01   0.8035018E-06   0.3163371E-02   0.5848030E-06   0.8242301E-05   0.1845037E-04
     33   0.8860185E-02   0.6038948E-03   0.4612442E-03   0.6051502E-07   0.3410713E-06   0.1706515E-04
     34   0.7694495E-03   0.1090629E-01   0.1504461E-05   0.2756613E-05   0.1063037E-04   0.2049875E-06
     35   0.1837748E-01   0.1195717E-01   0.4394214E-03   0.2664772E-05   0.7194903E-05   0.6789936E-04
     36   0.5067755E-02   0.4677389E-01   0.6572632E-04   0.1032081E-04   0.2402699E-08   0.5148119E-05
     37   0.4618238E-02   0.3432261E-03   0.1961121E-03   0.3199511E-10   0.1064059E-05   0.7420110E-05
     38   0.2981442E-02   0.3474641E-03   0.1460442E-03   0.2693277E-06   0.9549037E-06   0.3093986E-05
     39   0.2335678E-03   0.9823356E-04   0.4365679E-03   0.2151591E-07   0.1965489E-06   0.4723251E-07
     40   0.2948381E-04   0.1757083E-01   0.1145733E-06   0.3997967E-05   0.5053393E-06   0.8732546E-06
TOTAL     0.1370044E+01   0.6392940E+00   0.1275621E+01   0.4889095E-02   0.2628482E-02   0.5006155E-02

     T O T A L   E F F E C T I V E   M A S S

MODE NO.   X-COMPONENT     Y-COMPONENT     Z-COMPONENT     X-ROTATION      Y-ROTATION      Z-ROTATION

          0.1549036E+01   0.1549036E+01   0.1549036E+01   0.5109736E-02   0.3396357E-02   0.7579833E-02

